"CIK","Company_Name","Symbol","Exchange","CUSIP","AssetType","Sector"
"1807046","Belpointe PREP, LLC","OZ","NYSE","80694102","EQUITY","Real Estate"
"799288","LANDS' END, INC.","LE","Nasdaq","51509F105","EQUITY","Consumer Discretionary"
"1313310","GRAVITY Co., Ltd.","GRVY","Nasdaq","38911N206","EQUITY","Consumer Discretionary"
"1720893","BioXcel Therapeutics, Inc.","BTAI","Nasdaq","09075P105","EQUITY","Health Care"
"1602409","FingerMotion, Inc.","FNGR","Nasdaq","31788K108","EQUITY","Technology"
"1094324","SIFY TECHNOLOGIES LTD","SIFY","Nasdaq","82655M107","EQUITY","Technology"
"1717457","Calamos Long/Short Equity & Dynamic Income Trust","CPZ","Nasdaq","12812C106","EQUITY","Finance"
"1214935","Virtus Convertible & Income Fund","NCV","NYSE","92838X102","EQUITY","Finance"
"1494904","Global Indemnity Group, LLC","GBLI","NYSE","37959R103","EQUITY","Finance"
"1539337","Nuveen Real Asset Income & Growth Fund","JRI","NYSE","67074Y105","EQUITY","Finance"
"61986","MANITOWOC CO INC","MTW","NYSE","563571405","EQUITY","Industrials"
"1788257","BETTERWARE DE MEXICO, S.A.P.I. DE C.V","BWMX","Nasdaq","P1666E105","EQUITY","Consumer Discretionary"
"91847","SOURCE CAPITAL INC /DE/","SOR","NYSE","836144105","EQUITY","Finance"
"1678660","Prelude Therapeutics Inc","PRLD","Nasdaq","74065P101","EQUITY","Health Care"
"1819974","SkyWater Technology, Inc","SKYT","Nasdaq","83089J108","EQUITY","Technology"
"1681206","NI Holdings, Inc.","NODK","Nasdaq","65342T106","EQUITY","Finance"
"1756594","Inventiva S.A.","IVA","Nasdaq","46124U107","EQUITY","Health Care"
"1038186","BLACKROCK MUNIHOLDINGS NEW YORK QUALITY FUND, INC.","MHN","NYSE","09255C106","EQUITY","Finance"
"1368519","North American Construction Group Ltd.","NOA","NYSE","656811106","EQUITY","Energy"
"1862463","Insight Acquisition Corp. /DE","INAQ","NYSE","45784L100","EQUITY","Finance"
"1232582","ASHFORD HOSPITALITY TRUST INC","AHT","NYSE","44103869","EQUITY","Real Estate"
"1129155","MARINE PRODUCTS CORP","MPX","NYSE","568427108","EQUITY","Industrials"
"1865631","NEXTNAV INC.","NN","Nasdaq","65345N106","EQUITY","Industrials"
"1382101","SUTRO BIOPHARMA, INC.","STRO","Nasdaq","869367102","EQUITY","Health Care"
"897322","GILAT SATELLITE NETWORKS LTD","GILT","Nasdaq","M51474118","EQUITY","Technology"
"105319","WW INTERNATIONAL, INC.","WW","Nasdaq","98262P101","EQUITY","Consumer Discretionary"
"932695","CHINA YUCHAI INTERNATIONAL LTD","CYD","NYSE","G21082105","EQUITY","Industrials"
"1125345","MACROGENICS INC","MGNX","Nasdaq","556099109","EQUITY","Health Care"
"1758021","Karat Packaging Inc.","KRT","Nasdaq","48563L101","EQUITY","Industrials"
"1613780","DBV Technologies S.A.","DBVT","Nasdaq","23306J101","EQUITY","Health Care"
"1708259","LexinFintech Holdings Ltd.","LX","Nasdaq","528877103","EQUITY","Finance"
"1649752","Nouveau Monde Graphite Inc.","NMG","NYSE","66979W842","EQUITY","Basic Materials"
"919893","TEMPLETON DRAGON FUND INC","TDF","NYSE","88018T101","EQUITY","Finance"
"1368493","Morgan Stanley China A Share Fund, Inc.","CAF","NYSE","617468103","EQUITY","Finance"
"1649096","Clipper Realty Inc.","CLPR","NYSE","18885T306","EQUITY","Real Estate"
"724910","NVE CORP /NEW/","NVEC","Nasdaq","629445206","EQUITY","Technology"
"1162027","ALLIANCEBERNSTEIN NATIONAL MUNICIPAL INCOME FUND","AFB","NYSE","01864U106","EQUITY","Finance"
"1417892","ReneSola Ltd","SOL","NYSE","75971T301","EQUITY","Technology"
"917470","OLYMPIC STEEL INC","ZEUS","Nasdaq","68162K106","EQUITY","Industrials"
"1863127","Tyra Biosciences, Inc.","TYRA","Nasdaq","90240B106","EQUITY","Health Care"
"1819574","Bark, Inc.","BARK","NYSE","6.86E+108","EQUITY","Consumer Discretionary"
"844790","PUTNAM MANAGED MUNICIPAL INCOME TRUST","PMM","NYSE","746823103","EQUITY","Finance"
"836412","Virtus Total Return Fund Inc.","ZTR","NYSE","92835W107","EQUITY","Finance"
"920427","UNITY BANCORP INC /NJ/","UNTY","Nasdaq","913290102","EQUITY","Finance"
"1423869","PCB BANCORP","PCB","Nasdaq","69320M109","EQUITY","Finance"
"1712463","Ranpak Holdings Corp.","PACK","NYSE","75321W103","EQUITY","Consumer Discretionary"
"1828972","BuzzFeed, Inc.","BZFD","Nasdaq","12430A102","EQUITY","Consumer Discretionary"
"1058239","WESTERN ASSET HIGH INCOME FUND II INC.","HIX","NYSE","95766J102","EQUITY","Finance"
"1514416","Bandwidth Inc.","BAND","Nasdaq","05988J103","EQUITY","Technology"
"1171155","RADIANT LOGISTICS, INC","RLGT","NYSE","75025X100","EQUITY","Consumer Discretionary"
"1337298","FutureFuel Corp.","FF","NYSE","36116M106","EQUITY","Industrials"
"1675644","FVCBankcorp, Inc.","FVCB","Nasdaq","36120Q101","EQUITY","Finance"
"1434728","Global Water Resources, Inc.","GWRS","Nasdaq","379463102","EQUITY","Utilities"
"1393883","DHI GROUP, INC.","DHX","NYSE","23331S100","EQUITY","Consumer Discretionary"
"1521951","FIRST BUSINESS FINANCIAL SERVICES, INC.","FBIZ","Nasdaq","319390100","EQUITY","Finance"
"1901637","USCB FINANCIAL HOLDINGS, INC.","USCB","Nasdaq","90355N101","EQUITY","Finance"
"1724755","GreenTree Hospitality Group Ltd.","GHG","NYSE","39579V100","EQUITY","Consumer Discretionary"
"1393434","OCULAR THERAPEUTIX, INC","OCUL","Nasdaq","67576A100","EQUITY","Health Care"
"1338561","Nuveen S&P 500 Dynamic Overwrite Fund","SPXX","NYSE","6706EW100","EQUITY","Finance"
"1244183","PIMCO INCOME STRATEGY FUND","PFL","NYSE","72201H108","EQUITY","Finance"
"715579","ACNB CORP","ACNB","Nasdaq","868109","EQUITY","Finance"
"1434621","LendingTree, Inc.","TREE","Nasdaq","52603B107","EQUITY","Finance"
"786035","LIBERTY ALL STAR GROWTH FUND INC.","ASG","NYSE","529900102","EQUITY","Finance"
"1519401","Regional Management Corp.","RM","NYSE","75902K106","EQUITY","Finance"
"1116463","ORASURE TECHNOLOGIES INC","OSUR","Nasdaq","68554V108","EQUITY","Health Care"
"1620737","ORGANIGRAM HOLDINGS INC.","OGI","Nasdaq","68620P101","EQUITY","Health Care"
"1552198","WhiteHorse Finance, Inc.","WHF","Nasdaq","96524V106","EQUITY","Finance"
"891166","UNIVERSAL INSURANCE HOLDINGS, INC.","UVE","NYSE","91359V107","EQUITY","Finance"
"1181187","BLACKROCK MUNICIPAL INCOME QUALITY TRUST","BYM","NYSE","92479104","EQUITY","Finance"
"1779128","Blade Air Mobility, Inc.","BLDE","Nasdaq","92667104","EQUITY","Consumer Discretionary"
"1666071","Cardlytics, Inc.","CDLX","Nasdaq","14161W105","EQUITY","Technology"
"1140392","PIMCO MUNICIPAL INCOME FUND","PMF","NYSE","72200R107","EQUITY","Finance"
"1375205","UR-ENERGY INC","URG","NYSE","91688R108","EQUITY","Basic Materials"
"1730463","Autolus Therapeutics plc","AUTL","Nasdaq","05280R100","EQUITY","Health Care"
"855887","BNY MELLON STRATEGIC MUNICIPAL BOND FUND, INC.","DSM","NYSE","9.66E+112","EQUITY","Finance"
"850033","BP PRUDHOE BAY ROYALTY TRUST","BPT","NYSE","55630107","EQUITY","Energy"
"275694","BARINGS CORPORATE INVESTORS","MCI","NYSE","06759X107","EQUITY","Finance"
"1375340","Cohen & Steers Closed-End Opportunity Fund, Inc.","FOF","NYSE","19248P106","EQUITY","Finance"
"1108109","COMMUNITY HEALTH SYSTEMS INC","CYH","NYSE","203668108","EQUITY","Health Care"
"1102238","AMERICAN REALTY INVESTORS INC","ARL","NYSE","29174109","EQUITY","Real Estate"
"746514","NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP","NEN","NYSE","644206104","EQUITY","Real Estate"
"924822","MILLER INDUSTRIES INC /TN/","MLR","NYSE","600551204","EQUITY","Consumer Discretionary"
"1313275","BRIGHTCOVE INC","BCOV","Nasdaq","10921T101","EQUITY","Technology"
"1832332","Aveanna Healthcare Holdings, Inc.","AVAH","Nasdaq","05356F105","EQUITY","Health Care"
"1840439","Biomea Fusion, Inc.","BMEA","Nasdaq","09077A106","EQUITY","Health Care"
"1006655","EVOLUTION PETROLEUM CORP","EPM","NYSE","30049A107","EQUITY","Energy"
"1771226","RiverNorth Managed Duration Municipal Income Fund, Inc.","RMM","NYSE","76882H105","EQUITY","Finance"
"1448431","OptimizeRx Corp","OPRX","Nasdaq","68401U204","EQUITY","Consumer Discretionary"
"826154","ORRSTOWN FINANCIAL SERVICES INC","ORRF","Nasdaq","687380105","EQUITY","Finance"
"8063","ASTRONICS CORP","ATRO","Nasdaq","46433108","EQUITY","Industrials"
"1347858","22nd Century Group, Inc.","XXII","Nasdaq","90137F103","EQUITY","Health Care"
"1487428","Horizon Technology Finance Corp","HRZN","Nasdaq","44045A102","EQUITY","Finance"
"818851","NUVEEN CALIFORNIA MUNICIPAL VALUE FUND","NCA","NYSE","67062C107","EQUITY","Finance"
"1774675","Skillsoft Corp.","SKIL","NYSE","83066P200","EQUITY","Technology"
"1744781","Niu Technologies","NIU","Nasdaq","65481N100","EQUITY","Consumer Discretionary"
"1422142","Aadi Bioscience, Inc.","AADI","Nasdaq","00032Q104","EQUITY","Health Care"
"1600641","1stdibs.com, Inc.","DIBS","Nasdaq","320551104","EQUITY","Consumer Discretionary"
"1036044","Identiv, Inc.","INVE","Nasdaq","45170X205","EQUITY","Technology"
"1494650","OptiNose, Inc.","OPTN","Nasdaq","68404V100","EQUITY","Health Care"
"1720424","HIVE Blockchain Technologies Ltd.","HIVE","Nasdaq","43366H100","EQUITY","Finance"
"835333","Invesco Municipal Income Opportunities Trust","OIA","NYSE","46132X101","EQUITY","Finance"
"1625414","Baozun Inc.","BZUN","Nasdaq","06684L103","EQUITY","Consumer Discretionary"
"1649989","Outlook Therapeutics, Inc.","OTLK","Nasdaq","69012T206","EQUITY","Health Care"
"1176309","ORAMED PHARMACEUTICALS INC.","ORMP","Nasdaq","68403P203","EQUITY","Health Care"
"1385613","GREENLIGHT CAPITAL RE, LTD.","GLRE","Nasdaq","G4095J109","EQUITY","Finance"
"851170","MFS CHARTER INCOME TRUST","MCR","NYSE","552727109","EQUITY","Finance"
"946394","Ellomay Capital Ltd.","ELLO","NYSE","M39927120","EQUITY","Utilities"
"1854139","Zevia PBC","ZVIA","NYSE","98955K104","EQUITY","Consumer Staples"
"1515324","Ares Dynamic Credit Allocation Fund, Inc.","ARDC","NYSE","04014F102","EQUITY","Finance"
"1672688","Absci Corp","ABSI","Nasdaq","9.1E+110","EQUITY","Health Care"
"1400810","HCI Group, Inc.","HCI","NYSE","4.04E+107","EQUITY","Finance"
"1879248","Ads-Tec Energy Public Ltd Co","ADSE","Nasdaq","G0085J117","EQUITY","Consumer Discretionary"
"1562463","First Internet Bancorp","INBK","Nasdaq","320557101","EQUITY","Finance"
"1850235","D-MARKET Electronic Services & Trading","HEPS","Nasdaq","23292B104","EQUITY","Consumer Discretionary"
"1388141","Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.","EDD","NYSE","617477104","EQUITY","Finance"
"1181506","PIMCO MUNICIPAL INCOME FUND III","PMX","NYSE","72201A103","EQUITY","Finance"
"23197","COMTECH TELECOMMUNICATIONS CORP /DE/","CMTL","Nasdaq","205826209","EQUITY","Technology"
"1140411","PIMCO CALIFORNIA MUNICIPAL INCOME FUND","PCQ","NYSE","72200N106","EQUITY","Finance"
"80420","POWELL INDUSTRIES INC","POWL","Nasdaq","739128106","EQUITY","Energy"
"1862461","Real Brokerage Inc","REAX","Nasdaq","75585H206","EQUITY","Finance"
"69733","NATHANS FAMOUS, INC.","NATH","Nasdaq","632347100","EQUITY","Consumer Discretionary"
"1497186","Western Asset High Yield Defined Opportunity Fund Inc.","HYI","NYSE","95768B107","EQUITY","Finance"
"1156388","BIG 5 SPORTING GOODS Corp","BGFV","Nasdaq","08915P101","EQUITY","Consumer Discretionary"
"1798562","TMC the metals Co Inc.","TMC","Nasdaq","87261Y106","EQUITY","Basic Materials"
"1867949","Chicago Atlantic Real Estate Finance, Inc.","REFI","Nasdaq","167239102","EQUITY","Real Estate"
"1769663","Pioneer Bancorp, Inc./MD","PBFS","Nasdaq","723561106","EQUITY","Finance"
"1649744","DULUTH HOLDINGS INC.","DLTH","Nasdaq","26443V101","EQUITY","Consumer Discretionary"
"1615905","Nuveen Global High Income Fund","JGH","NYSE","67075G103","EQUITY","Finance"
"1668243","UroGen Pharma Ltd.","URGN","Nasdaq","M96088105","EQUITY","Health Care"
"928340","Consolidated Water Co. Ltd.","CWCO","Nasdaq","G23773107","EQUITY","Utilities"
"1547459","Natural Grocers by Vitamin Cottage, Inc.","NGVC","NYSE","63888U108","EQUITY","Consumer Staples"
"1275158","NOODLES & Co","NDLS","Nasdaq","65540B105","EQUITY","Consumer Discretionary"
"1075415","DIVERSIFIED HEALTHCARE TRUST","DHC","Nasdaq","25525P107","EQUITY","Real Estate"
"916618","MORGAN STANLEY INDIA INVESTMENT FUND, INC.","IIF","NYSE","61745C105","EQUITY","Finance"
"1870600","Solo Brands, Inc.","DTC","NYSE","83425V104","EQUITY","Consumer Discretionary"
"1831363","Terns Pharmaceuticals, Inc.","TERN","Nasdaq","880881107","EQUITY","Health Care"
"1768259","Gaotu Techedu Inc.","GOTU","NYSE","36257Y109","EQUITY","Real Estate"
"1780531","ONECONNECT FINANCIAL TECHNOLOGY CO., LTD.","OCFT","NYSE","68248T105","EQUITY","Technology"
"1699039","Ranger Energy Services, Inc.","RNGR","NYSE","75282U104","EQUITY","Energy"
"1818502","OppFi Inc.","OPFI","NYSE","68386H103","EQUITY","Finance"
"1327607","First Western Financial Inc","MYFW","Nasdaq","33751L105","EQUITY","Finance"
"1850838","Omega Therapeutics, Inc.","OMGA","Nasdaq","68217N105","EQUITY","Health Care"
"809173","MFS MULTIMARKET INCOME TRUST","MMT","NYSE","552737108","EQUITY","Finance"
"1815620","Opthea Ltd","OPT","Nasdaq","68386J208","EQUITY","Health Care"
"1739410","Rallybio Corp","RLYB","Nasdaq","75120L100","EQUITY","Health Care"
"1828791","Viant Technology Inc.","DSP","Nasdaq","92557A101","EQUITY","Technology"
"1315399","PARKE BANCORP, INC.","PKBK","Nasdaq","700885106","EQUITY","Finance"
"1282850","FIRST TRUST SENIOR FLOATING RATE INCOME FUND II","FCT","NYSE","33733U108","EQUITY","Finance"
"842717","BLUE RIDGE BANKSHARES, INC.","BRBS","NYSE","95825105","EQUITY","Finance"
"1641631","Beyond Air, Inc.","XAIR","Nasdaq","08862L103","EQUITY","Health Care"
"1098151","FIDELITY D & D BANCORP INC","FDBC","Nasdaq","31609R100","EQUITY","Finance"
"1521404","BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND","BGH","NYSE","06760L100","EQUITY","Finance"
"1454741","Eaton Vance National Municipal Opportunities Trust","EOT","NYSE","27829L105","EQUITY","Finance"
"1378950","CarParts.com, Inc.","PRTS","Nasdaq","14427M107","EQUITY","Consumer Discretionary"
"832327","BLACKROCK INCOME TRUST, INC.","BKT","NYSE","09247F100","EQUITY","Finance"
"1031316","FRANKLIN STREET PROPERTIES CORP /MA/","FSP","NYSE","35471R106","EQUITY","Real Estate"
"65172","MESABI TRUST","MSB","NYSE","590672101","EQUITY","Industrials"
"1432133","KALTURA INC","KLTR","Nasdaq","483467106","EQUITY","Technology"
"1608390","Affimed N.V.","AFMD","Nasdaq","N01045108","EQUITY","Health Care"
"711669","COLONY BANKCORP INC","CBAN","Nasdaq","19623P101","EQUITY","Finance"
"1807846","MONEYLION INC.","ML","NYSE","60938K106","EQUITY","Finance"
"1551901","Stellus Capital Investment Corp","SCM","NYSE","858568108","EQUITY","Finance"
"1230869","ASA Gold & Precious Metals Ltd","ASA","NYSE","G3156P103","EQUITY","Industrials"
"1524025","TILLY'S, INC.","TLYS","NYSE","886885102","EQUITY","Consumer Discretionary"
"1826892","BioAtla, Inc.","BCAB","Nasdaq","09077B104","EQUITY","Health Care"
"1615063","Inspired Entertainment, Inc.","INSE","Nasdaq","45782N108","EQUITY","Technology"
"1163370","NORTHRIM BANCORP INC","NRIM","Nasdaq","666762109","EQUITY","Finance"
"1554859","Semler Scientific, Inc.","SMLR","Nasdaq","81684M104","EQUITY","Health Care"
"1808805","Nautilus Biotechnology, Inc.","NAUT","Nasdaq","63909J108","EQUITY","Industrials"
"1377936","SARATOGA INVESTMENT CORP.","SAR","NYSE","80349A208","EQUITY","Finance"
"916793","SILICOM LTD.","SILC","Nasdaq","M84116108","EQUITY","Telecommunications"
"1651625","AC Immune SA","ACIU","Nasdaq","H00263105","EQUITY","Health Care"
"1839799","Gambling.com Group Ltd","GAMB","Nasdaq","G3R239101","EQUITY","Consumer Discretionary"
"1287480","BLACKROCK FLOATING RATE INCOME TRUST","BGT","NYSE","91941104","EQUITY","Finance"
"714256","Sanara MedTech Inc.","SMTI","Nasdaq","79957L100","EQUITY","Health Care"
"1515940","KKR Income Opportunities Fund","KIO","NYSE","48249T106","EQUITY","Finance"
"1046050","TIMBERLAND BANCORP INC","TSBK","Nasdaq","887098101","EQUITY","Finance"
"1233087","FRANKLIN LTD DURATION INCOME TRUST","FTF","NYSE","35472T101","EQUITY","Finance"
"1766478","Angel Oak Mortgage, Inc.","AOMR","NYSE","03464Y108","EQUITY","Finance"
"738214","AEMETIS, INC","AMTX","Nasdaq","00770K202","EQUITY","Industrials"
"1285550","ClearPoint Neuro, Inc.","CLPT","Nasdaq","18507C103","EQUITY","Health Care"
"720858","INVESTORS TITLE CO","ITIC","Nasdaq","461804106","EQUITY","Finance"
"1754226","Orange County Bancorp, Inc. /DE/","OBT","Nasdaq","68417L107","EQUITY","Finance"
"1840780","Local Bounti Corporation/DE","LOCL","NYSE","5.4E+110","EQUITY","Consumer Staples"
"1371489","Information Services Group Inc.","III","Nasdaq","45675Y104","EQUITY","Consumer Discretionary"
"1589526","Blue Bird Corp","BLBD","Nasdaq","95306106","EQUITY","Consumer Discretionary"
"1227073","ALLSPRING MULTI-SECTOR INCOME FUND","ERC","NYSE","94987D101","EQUITY","Finance"
"1730984","BayCom Corp","BCML","Nasdaq","07272M107","EQUITY","Finance"
"1517006","Gatos Silver, Inc.","GATO","NYSE","368036109","EQUITY","Basic Materials"
"1597672","RAYONIER ADVANCED MATERIALS INC.","RYAM","NYSE","75508B104","EQUITY","Basic Materials"
"1528356","Genie Energy Ltd.","GNE","NYSE","372284208","EQUITY","Utilities"
"1089907","SWK Holdings Corp","SWKH","Nasdaq","78501P203","EQUITY","Finance"
"1689731","Southern States Bancshares, Inc.","SSBK","Nasdaq","843878307","EQUITY","Finance"
"1450445","Nuveen AMT-Free Municipal Value Fund","NUW","NYSE","670695105","EQUITY","Finance"
"1049606","COMPX INTERNATIONAL INC","CIX","NYSE","20563P101","EQUITY","Consumer Discretionary"
"1615165","Veritone, Inc.","VERI","Nasdaq","92347M100","EQUITY","Technology"
"896429","CANTALOUPE, INC.","CTLP","Nasdaq","138103106","EQUITY","Miscellaneous"
"1781730","Third Coast Bancshares, Inc.","TCBX","Nasdaq","88422P109","EQUITY","Finance"
"1137390","BLACKROCK NEW YORK MUNICIPAL INCOME TRUST","BNY","NYSE","09248L106","EQUITY","Finance"
"1593548","PlayAGS, Inc.","AGS","NYSE","72814N104","EQUITY","Consumer Discretionary"
"1408534","First Guaranty Bancshares, Inc.","FGBI","Nasdaq","32043P106","EQUITY","Finance"
"1720116","Red Violet, Inc.","RDVT","Nasdaq","75704L104","EQUITY","Technology"
"1729149","VIEMED HEALTHCARE, INC.","VMD","Nasdaq","92663R105","EQUITY","Health Care"
"1454938","Outbrain Inc.","OB","Nasdaq","69002R103","EQUITY","Technology"
"1738906","111, Inc.","YI","Nasdaq","68247Q102","EQUITY","Consumer Staples"
"18255","CATO CORP","CATO","NYSE","149205106","EQUITY","Consumer Discretionary"
"1018164","WILLIS LEASE FINANCE CORP","WLFC","Nasdaq","970646105","EQUITY","Consumer Discretionary"
"846676","ABRDN EMERGING MARKETS EQUITY INCOME FUND, INC.","AEF","NYSE","00301W105","EQUITY","Finance"
"1759783","EHang Holdings Ltd","EH","Nasdaq","2.69E+106","EQUITY","Industrials"
"1612630","JOINT Corp","JYNT","Nasdaq","47973J102","EQUITY","Miscellaneous"
"1437402","ARDELYX, INC.","ARDX","Nasdaq","39697107","EQUITY","Health Care"
"1779020","Danimer Scientific, Inc.","DNMR","NYSE","236272100","EQUITY","Industrials"
"1606909","Pangaea Logistics Solutions Ltd.","PANL","Nasdaq","G6891L105","EQUITY","Consumer Discretionary"
"1113809","BUILD-A-BEAR WORKSHOP INC","BBW","NYSE","120076104","EQUITY","Consumer Discretionary"
"101984","UNIVERSAL ELECTRONICS INC","UEIC","Nasdaq","913483103","EQUITY","Consumer Staples"
"1857030","Intercure Ltd.","INCR","Nasdaq","M549GJ111","EQUITY","Health Care"
"788965","HALLADOR ENERGY CO","HNRG","Nasdaq","40609P105","EQUITY","Energy"
"1350869","Clough Global Opportunities Fund","GLO","NYSE","1.89E+110","EQUITY","Finance"
"1599298","Summit Therapeutics Inc.","SMMT","Nasdaq","86627T108","EQUITY","Health Care"
"1692705","Qudian Inc.","QD","NYSE","747798106","EQUITY","Finance"
"76267","PARK AEROSPACE CORP","PKE","NYSE","70014A104","EQUITY","Industrials"
"895574","Delaware Investments National Municipal Income Fund","VFL","NYSE","24610T108","EQUITY","Finance"
"1711570","Uranium Royalty Corp.","UROY","Nasdaq","91702V101","EQUITY","Finance"
"895528","Invesco Pennsylvania Value Municipal Income Trust","VPV","NYSE","46132K109","EQUITY","Finance"
"1013272","NORWOOD FINANCIAL CORP","NWFL","Nasdaq","669549107","EQUITY","Finance"
"106532","WEYCO GROUP INC","WEYS","Nasdaq","962149100","EQUITY","Consumer Staples"
"1505155","Upland Software, Inc.","UPLD","Nasdaq","91544A109","EQUITY","Technology"
"1792267","Burning Rock Biotech Ltd","BNR","Nasdaq","12233L107","EQUITY","Health Care"
"1166258","PIONEER HIGH INCOME FUND, INC.","PHT","NYSE","72369H106","EQUITY","Finance"
"1786117","Alpine Income Property Trust, Inc.","PINE","NYSE","02083X103","EQUITY","Real Estate"
